7481,1963,2,8,6,8292,1
7482,1963,2,9,7,8292,0
7483,1963,2,10,1,8292,0
7484,1963,2,11,2,8293,1
7485,1963,2,12,3,8294,1
7486,1963,2,13,4,8295,1
7487,1963,2,14,5,8296,1
7488,1963,2,15,6,8297,1
7489,1963,2,16,7,8297,0
7490,1963,2,17,1,8297,0
7491,1963,2,18,2,8298,1
7492,1963,2,19,3,8299,1
7493,1963,2,20,4,8300,1
7494,1963,2,21,5,8301,1
7495,1963,2,22,6,8301,0
7496,1963,2,23,7,8301,0
7497,1963,2,24,1,8301,0
7498,1963,2,25,2,8302,1
7499,1963,2,26,3,8303,1
7500,1963,2,27,4,8304,1
7501,1963,2,28,5,8305,1
7502,1963,3,1,6,8306,1
7503,1963,3,2,7,8306,0
7504,1963,3,3,1,8306,0
7505,1963,3,4,2,8307,1
7506,1963,3,5,3,8308,1
7507,1963,3,6,4,8309,1
7508,1963,3,7,5,8310,1
7509,1963,3,8,6,8311,1
7510,1963,3,9,7,8311,0
7511,1963,3,10,1,8311,0
7512,1963,3,11,2,8312,1
7513,1963,3,12,3,8313,1
7514,1963,3,13,4,8314,1
7515,1963,3,14,5,8315,1
7516,1963,3,15,6,8316,1
7517,1963,3,16,7,8316,0
7518,1963,3,17,1,8316,0
7519,1963,3,18,2,8317,1
7520,1963,3,19,3,8318,1
7521,1963,3,20,4,8319,1
7522,1963,3,21,5,8320,1
7523,1963,3,22,6,8321,1
7524,1963,3,23,7,8321,0
7525,1963,3,24,1,8321,0
7526,1963,3,25,2,8322,1
7527,1963,3,26,3,8323,1
7528,1963,3,27,4,8324,1
7529,1963,3,28,5,8325,1
7530,1963,3,29,6,8326,1
7531,1963,3,30,7,8326,0
7532,1963,3,31,1,8326,0
7533,1963,4,1,2,8327,1
7534,1963,4,2,3,8328,1
7535,1963,4,3,4,8329,1
7536,1963,4,4,5,8330,1
7537,1963,4,5,6,8331,1
7538,1963,4,6,7,8331,0
7539,1963,4,7,1,8331,0
7540,1963,4,8,2,8332,1
7541,1963,4,9,3,8333,1
7542,1963,4,10,4,8334,1
7543,1963,4,11,5,8335,1
7544,1963,4,12,6,8335,0
7545,1963,4,13,7,8335,0
7546,1963,4,14,1,8335,0
7547,1963,4,15,2,8336,1
7548,1963,4,16,3,8337,1
7549,1963,4,17,4,8338,1
7550,1963,4,18,5,8339,1
7551,1963,4,19,6,8340,1
7552,1963,4,20,7,8340,0
7553,1963,4,21,1,8340,0
7554,1963,4,22,2,8341,1
7555,1963,4,23,3,8342,1
7556,1963,4,24,4,8343,1
7557,1963,4,25,5,8344,1
7558,1963,4,26,6,8345,1
7559,1963,4,27,7,8345,0
7560,1963,4,28,1,8345,0
7561,1963,4,29,2,8346,1
7562,1963,4,30,3,8347,1
7563,1963,5,1,4,8348,1
7564,1963,5,2,5,8349,1
7565,1963,5,3,6,8350,1
7566,1963,5,4,7,8350,0
7567,1963,5,5,1,8350,0
7568,1963,5,6,2,8351,1
7569,1963,5,7,3,8352,1
7570,1963,5,8,4,8353,1
7571,1963,5,9,5,8354,1
7572,1963,5,10,6,8355,1
7573,1963,5,11,7,8355,0
7574,1963,5,12,1,8355,0
7575,1963,5,13,2,8356,1
7576,1963,5,14,3,8357,1
7577,1963,5,15,4,8358,1
7578,1963,5,16,5,8359,1
7579,1963,5,17,6,8360,1
7580,1963,5,18,7,8360,0
7581,1963,5,19,1,8360,0
7582,1963,5,20,2,8361,1
7583,1963,5,21,3,8362,1
7584,1963,5,22,4,8363,1
7585,1963,5,23,5,8364,1
7586,1963,5,24,6,8365,1
7587,1963,5,25,7,8365,0
7588,1963,5,26,1,8365,0
7589,1963,5,27,2,8366,1
7590,1963,5,28,3,8367,1
7591,1963,5,29,4,8368,1
7592,1963,5,30,5,8368,0
7593,1963,5,31,6,8369,1
7594,1963,6,1,7,8369,0
7595,1963,6,2,1,8369,0
7596,1963,6,3,2,8370,1
7597,1963,6,4,3,8371,1
7598,1963,6,5,4,8372,1
7599,1963,6,6,5,8373,1
7600,1963,6,7,6,8374,1
7601,1963,6,8,7,8374,0
7602,1963,6,9,1,8374,0
7603,1963,6,10,2,8375,1
7604,1963,6,11,3,8376,1
7605,1963,6,12,4,8377,1
7606,1963,6,13,5,8378,1
7607,1963,6,14,6,8379,1
7608,1963,6,15,7,8379,0
7609,1963,6,16,1,8379,0
7610,1963,6,17,2,8380,1
7611,1963,6,18,3,8381,1
7612,1963,6,19,4,8382,1
7613,1963,6,20,5,8383,1
7614,1963,6,21,6,8384,1
7615,1963,6,22,7,8384,0
7616,1963,6,23,1,8384,0
7617,1963,6,24,2,8385,1
7618,1963,6,25,3,8386,1
7619,1963,6,26,4,8387,1
7620,1963,6,27,5,8388,1
7621,1963,6,28,6,8389,1
7622,1963,6,29,7,8389,0
7623,1963,6,30,1,8389,0
7624,1963,7,1,2,8390,1
7625,1963,7,2,3,8391,1
7626,1963,7,3,4,8392,1
7627,1963,7,4,5,8392,0
7628,1963,7,5,6,8393,1
7629,1963,7,6,7,8393,0
7630,1963,7,7,1,8393,0
7631,1963,7,8,2,8394,1
7632,1963,7,9,3,8395,1
7633,1963,7,10,4,8396,1
7634,1963,7,11,5,8397,1
7635,1963,7,12,6,8398,1
7636,1963,7,13,7,8398,0
7637,1963,7,14,1,8398,0
7638,1963,7,15,2,8399,1
7639,1963,7,16,3,8400,1
7640,1963,7,17,4,8401,1
7641,1963,7,18,5,8402,1
7642,1963,7,19,6,8403,1
7643,1963,7,20,7,8403,0
7644,1963,7,21,1,8403,0
7645,1963,7,22,2,8404,1
7646,1963,7,23,3,8405,1
7647,1963,7,24,4,8406,1
7648,1963,7,25,5,8407,1
7649,1963,7,26,6,8408,1
7650,1963,7,27,7,8408,0
7651,1963,7,28,1,8408,0
7652,1963,7,29,2,8409,1
7653,1963,7,30,3,8410,1
7654,1963,7,31,4,8411,1
7655,1963,8,1,5,8412,1
7656,1963,8,2,6,8413,1
7657,1963,8,3,7,8413,0
7658,1963,8,4,1,8413,0
7659,1963,8,5,2,8414,1
7660,1963,8,6,3,8415,1
7661,1963,8,7,4,8416,1
7662,1963,8,8,5,8417,1
